Origin,Origin Name,Origin City,Origin State,Origin Country,Destination,Destination Name,Destination City,Destination State,Destination Country,Direct Flights,Total Seats
countryName:France,,Paris-De Gaulle,,,BLR,Kempegowda International,Bengaluru,,India,1,2400
countryName:France,,Paris,,,VNO,Vilnius International,Vilnius,,Lithuania,11,2389
countryName:France,,Bordeaux,,,PMO,Punta Raisi,Palermo,,Italy,14,2370
countryName:France,,Paris-De Gaulle,,,MSP,International,Minneapolis/St. Paul,MN,United States,1,2344
countryName:France,,Paris-De Gaulle,,,AMM,Queen Alia Intl,Amman,,Jordan,9,2332
countryName:France,,Paris-De Gaulle,,,FDF,Martinique A. Cesaire,Fort De France,,Martinique,6,2313
countryName:France,,Paris-De Gaulle,,,SGN,Tan Son Nhat International Airport,Ho Chi Minh City,,Vietnam,4,2303
countryName:France,,Paris-De Gaulle,,,TNR,Ivato International,Antananarivo,,Madagascar,8,2300
countryName:France,,Paris-De Gaulle,,,BKO,Senou International,Bamako,,Mali,1,2256
countryName:France,,Paris-De Gaulle,,,BOG,El Dorado Intl,Bogota,,Colombia,1,2256
countryName:France,,Paris-De Gaulle,,,SXM,Prinses Juliana International,St. Maarten,,Sint Maarten,1,2200
countryName:France,,Paris-De Gaulle,,,CUN,Cancun International,Cancun,,Mexico,2,2187
countryName:France,,Bordeaux,,,SEN,Southend,London,EN,United Kingdom,17,2182
countryName:France,,Paris-De Gaulle,,,MCT,Seeb International,Muscat,,Oman,1,2144
countryName:France,,Paris,,,SKP,Skopje,Skopje,,Macedonia,9,2140
countryName:France,,Bordeaux,,,TFS,Sur Reina Sofia,Tenerife-Reinasofia,,Spain,12,2121
countryName:France,,Paris-De Gaulle,,,AAE,Rabah Bitat,Annaba,,Algeria,14,2114
countryName:France,,Carcassonne,,,EMA,East Midlands,East Midlands,EN,United Kingdom,11,2079
countryName:France,,Marseille,,,EIN,Eindhoven,Eindhoven,,Netherlands,11,2079
countryName:France,,Paris-De Gaulle,,,PHL,Philadelphia Intl,Philadelphia,PA,United States,1,2032
countryName:France,,Paris-De Gaulle,,,RIX,Riga-Arpt Internaitonal,Riga,,Latvia,8,2030
countryName:France,,Carcassonne,,,GLA,Glasgow International,Glasgow,SC,United Kingdom,10,2004
countryName:France,,Paris-De Gaulle,,,SOU,Southampton,Southampton,EN,United Kingdom,25,1950
countryName:France,,Paris-De Gaulle,,,ZAG,Pleso,Zagreb,,Croatia,10,1928
countryName:France,,Paris,,,CLJ,Napoca,Cluj-Napoca,,Romania,3,1870
countryName:France,,Paris-De Gaulle,,,MIR,Skanes,Monastir,,Tunisia,9,1850
countryName:France,,Paris-De Gaulle,,,DJE,Zarsis,Djerba,,Tunisia,8,1830
countryName:France,,Paris-De Gaulle,,,ABZ,Dyce,Aberdeen,SC,United Kingdom,17,1824
countryName:France,,Paris-De Gaulle,,,DLA,Douala International,Douala,,Cameroon,6,1800
countryName:France,,Paris-De Gaulle,,,CVG,Cincinnati Northern Kentucky Airport,"Cincinnati, OH/Covington",KY,United States,1,1736
countryName:France,,Paris-De Gaulle,,,IND,Indianapolis Intl,Indianapolis,IN,United States,1,1736
countryName:France,,Paris-De Gaulle,,,SLC,Salt Lake City Intl,Salt Lake City,UT,United States,1,1736
countryName:France,,Paris-De Gaulle,,,BLL,Billund,Billund,,Denmark,12,1711
countryName:France,,Paris-De Gaulle,,,KIX,Kansai International,Osaka-Kansai,,Japan,1,1692
countryName:France,,Paris-De Gaulle,,,LOS,Murtala Muhammed International,Lagos,,Nigeria,1,1664
countryName:France,,Paris-De Gaulle,,,IAH,George Bush Intercontinental,Houston-Intercontinental,TX,United States,1,1664
countryName:France,,Paris-De Gaulle,,,IKA,Imam Khomeini International,Tehran,,Iran,5,1600
countryName:France,,Paris-De Gaulle,,,SEZ,Seychelles Intl,Seychelles,,Seychelles,4,1587
countryName:France,,Paris-De Gaulle,,,GOT,Goteborg-Landvetter Airport,Goteborg,,Sweden,10,1552
countryName:France,,Paris-De Gaulle,,,FUE,Fuerteventura,Fuerteventura,,Spain,8,1535
countryName:France,,Bordeaux,,,PSA,Galileo Galilei,Pisa,,Italy,9,1517
countryName:France,,Paris,,,BRI,Palese Macchie,Bari,,Italy,8,1512
countryName:France,,Paris,,,TSF,Venice-Treviso,Venice-Treviso,,Italy,5,1512
countryName:France,,Brest,,,AGA,Agadir-Al Massira Airport,Agadir,,Morocco,8,1496
countryName:France,,Paris-De Gaulle,,,MAA,Chennai International Airport,Chennai,,India,1,1465
countryName:France,,Paris-De Gaulle,,,PNR,Pointe Noire,Pointe Noire,,Congo,1,1456
countryName:France,,Paris-De Gaulle,,,LIM,Jorge Chavez Intl,Lima,,Peru,1,1444
countryName:France,,Paris-De Gaulle,,,RDU,Raleigh-Durham,Raleigh/Durham,NC,United States,1,1400
countryName:France,,Paris-De Gaulle,,,CPT,Cape Town Intl.,Cape Town,,South Africa,1,1375
countryName:France,,Paris-De Gaulle,,,DFW,Dallas/Ft Worth Intl,Dallas/Fort Worth,TX,United States,1,1375
