Origin,"Origin Name","Origin City","Origin State","Origin Country",Destination,"Destination Name","Destination City","Destination State","Destination Country","Direct Flights","Total Seats"
countryName:Singapore,,Singapore,,,IPH,"Sultan Azlan Shah",Ipoh,,Malaysia,21,3156
countryName:Singapore,,Singapore,,,CTU,"Shuangliu International",Chengdu,,China,17,3040
countryName:Singapore,,Singapore,,,HGH,"Xiaoshan International",Hangzhou,,China,8,2988
countryName:Singapore,,Singapore,,,CNX,"Chiang Mai Intl","Chiang Mai",,Thailand,18,2858
countryName:Singapore,,Singapore,,,KBV,"Krabi Airport",Krabi,,Thailand,9,2776
countryName:Singapore,,Singapore,,,REP,"Angkor International","Siem Reap",,Cambodia,11,2760
countryName:Singapore,,Singapore,,,CKG,"Jiangbei International",Chongqing,,China,9,2716
countryName:Singapore,,Singapore,,,JOG,Adisutjipto,Yogyakarta,,Indonesia,9,2640
countryName:Singapore,,Singapore,,,HDY,"Hat Yai International","Hat Yai",,Thailand,15,2557
countryName:Singapore,,Singapore,,,BKI,"Kota Kinabalu International","Kota Kinabalu",,Malaysia,9,2530
countryName:Singapore,,Singapore,,,HEL,Helsinki-Vantaa,Helsinki,,Finland,6,2480
countryName:Singapore,,Singapore,,,ADL,"Adelaide International",Adelaide,SA,Australia,1,2280
countryName:Singapore,,Singapore,,,FUK,Fukuoka,Fukuoka,,Japan,1,2280
countryName:Singapore,,Singapore,,,NGO,"Chubu Centrair Intl",Nagoya,,Japan,1,2280
countryName:Singapore,,Singapore,,,CHC,"Christchurch Intl",Christchurch,,"New Zealand",1,2240
countryName:Singapore,,Singapore,,,AUH,"Abu Dhabi Intl","Abu Dhabi",,"United Arab Emirates",1,2224
countryName:Singapore,,Singapore,,,NKG,"Lukou International",Nanjing,,China,2,2224
countryName:Singapore,,Singapore,,,COK,"Kochi International Airport",Kochi,,India,14,2180
countryName:Singapore,,Singapore,,,DAD,"Da Nang International","Da Nang",,Vietnam,8,2076
countryName:Singapore,,Singapore,,,JNB,"O.R. Tambo International Airport",Johannesburg,,"South Africa",6,2024
countryName:Singapore,,Singapore,,,LAX,"Los Angeles Intl","Los Angeles",CA,"United States",1,1952
countryName:Singapore,,Singapore,,,TSN,"Binhai International",Tianjin,,China,7,1946
countryName:Singapore,,Singapore,,,TAO,"Liuting International",Qingdao,,China,5,1946
countryName:Singapore,,Singapore,,,MXP,Malpensa,Milan-Malpensa,,Italy,5,1771
countryName:Singapore,,Singapore,,,MFM,"Macau International",Macau,,Macau,4,1738
