Origin,"Origin Name","Origin City","Origin State","Origin Country",Destination,"Destination Name","Destination City","Destination State","Destination Country","Direct Flights","Total Seats"
"countryName:Saudi Arabia",,Dammam,,,SKT,"Sialkot International",Sialkot,,Pakistan,8,1854
"countryName:Saudi Arabia",,Dammam,,,AMS,Schiphol,Amsterdam,,Netherlands,1,1656
"countryName:Saudi Arabia",,Jeddah,,,HTY,"Hatay Airport",Hatay,,Turkey,6,1476
"countryName:Saudi Arabia",,Jeddah,,,SSH,"Sharm el-Sheikh Interrnational","Sharm el-Sheikh",,Egypt,9,1402
"countryName:Saudi Arabia",,Jeddah,,,TUN,Carthage,Tunis,,Tunisia,7,1342
"countryName:Saudi Arabia",,Jeddah,,,BTJ,"Sultan Iskandar Muda","Banda Aceh",,Indonesia,4,1316
"countryName:Saudi Arabia",,Jeddah,,,ESB,Esenboga,Ankara,,Turkey,8,1264
"countryName:Saudi Arabia",,Jeddah,,,JFK,"John F Kennedy Intl","New York-JFK",NY,"United States",4,1248
"countryName:Saudi Arabia",,Jeddah,,,RKT,"Ras Al Khaimah Intl","Ras Al Khaimah",,"United Arab Emirates",3,1176
"countryName:Saudi Arabia",,Jeddah,,,ATH,"Eleftherios Venizelos Airport",Athens,,Greece,3,1168
"countryName:Saudi Arabia",,Jeddah,,,CGP,"Shah Amanat International Airport",Chittagong,,Bangladesh,1,1110
"countryName:Saudi Arabia",,Jeddah,,,IAD,"Dulles International",Washington-Dulles,VA,"United States",3,990
"countryName:Saudi Arabia",,Riyadh,,,CDG,"Charles De Gaulle","Paris-De Gaulle",,France,2,954
"countryName:Saudi Arabia",,Jeddah,,,UPG,"Sultan Hasanuddin",Makassar,,Indonesia,2,880
"countryName:Saudi Arabia",,Jeddah,,,ASM,"Asmara International",Asmara,,Eritrea,1,820
"countryName:Saudi Arabia",,Jeddah,,,LXR,"Luxor International Airport",Luxor,,Egypt,1,820
"countryName:Saudi Arabia",,Dammam,,,IXE,"Mangalore Airport",Mangalore,,India,2,744
"countryName:Saudi Arabia",,Jeddah,,,ZYL,"Osmani International",Sylhet,,Bangladesh,1,740
"countryName:Saudi Arabia",,Jeddah,,,SIN,Changi,Singapore,,Singapore,1,735
"countryName:Saudi Arabia",,Jeddah,,,MXP,Malpensa,Milan-Malpensa,,Italy,2,660
"countryName:Saudi Arabia",,Riyadh,,,MLE,"Ibrahim Nasir International",Male,,Maldives,1,660
"countryName:Saudi Arabia",,Riyadh,,,MUC,"Franz Josef Strauss International",Munich,,Germany,1,657
"countryName:Saudi Arabia",,Jeddah,,,NBO,"Jomo Kenyatta Intl",Nairobi,,Kenya,4,618
"countryName:Saudi Arabia",,Jeddah,,,PKU,"Sultan Syarif Kasim II",Pekanbaru,,Indonesia,2,540
"countryName:Saudi Arabia",,Dammam,,,MAA,"Chennai International Airport",Chennai,,India,1,522
"countryName:Saudi Arabia",,Jeddah,,,JNB,"O.R. Tambo International Airport",Johannesburg,,"South Africa",1,522
"countryName:Saudi Arabia",,Dammam,,,KTM,"Tribhuvan International",Kathmandu,,Nepal,1,462
"countryName:Saudi Arabia",,Jeddah,,,BPN,Sepinggan,Balikpapan,,Indonesia,1,440
"countryName:Saudi Arabia",,Jeddah,,,SOC,"Adi Sumarmo","Surakarta (Solo)",,Indonesia,2,360
"countryName:Saudi Arabia",,Jeddah,,,BDO,"Husein Sastranegara",Bandung,,Indonesia,2,360
"countryName:Saudi Arabia",,Jeddah,,,PDG,Minangkabau,Padang,,Indonesia,1,360
"countryName:Saudi Arabia",,Madinah,,,MIR,Skanes,Monastir,,Tunisia,1,358
"countryName:Saudi Arabia",,Jeddah,,,ADA,"Adana Sakirpasa",Adana,,Turkey,1,328
"countryName:Saudi Arabia",,Jeddah,,,ASW,International,Aswan,,Egypt,1,328
"countryName:Saudi Arabia",,Riyadh,,,TZX,Trabzon,Trabzon,,Turkey,1,328
"countryName:Saudi Arabia",,Jeddah,,,KDH,"Kandahar International",Kandahar,,Afghanistan,1,310
"countryName:Saudi Arabia",,Jeddah,,,PLM,"S M Badaruddin II",Palembang,,Indonesia,1,180
"countryName:Saudi Arabia",,Jeddah,,,DJE,Zarsis,Djerba,,Tunisia,1,179
"countryName:Saudi Arabia",,Jeddah,,,KBL,"Kabul International",Kabul,,Afghanistan,1,148
"countryName:Saudi Arabia",,Jeddah,,,HGA,"Egal International",Hargeisa,,Somalia,1,146
