Origin,"Origin Name","Origin City","Origin State","Origin Country",Destination,"Destination Name","Destination City","Destination State","Destination Country","Direct Flights","Total Seats"
countryName:Japan,,Sapporo,,,HGH,"Xiaoshan International",Hangzhou,,China,29,4650
countryName:Japan,,Tokyo-Haneda,,,DOH,"Hamad International Airport",Doha,,Qatar,9,4568
countryName:Japan,,Tokyo-Haneda,,,AKL,"Auckland Intl",Auckland,,"New Zealand",13,4404
countryName:Japan,,Tokyo-Haneda,,,MUC,"Franz Josef Strauss International",Munich,,Germany,9,4312
countryName:Japan,,Tokyo-Narita,,,MEX,"Benito Juarez Intl","Mexico City",,Mexico,9,4128
countryName:Japan,,Tokyo-Narita,,,OOL,Coolangatta,"Gold Coast",QL,Australia,5,4020
countryName:Japan,,Tokyo-Narita,,,SEA,"Seattle-Tacoma Intl",Seattle,WA,"United States",9,3864
countryName:Japan,,Tokyo-Narita,,,MEL,"Melbourne Airport",Melbourne,VI,Australia,9,3768
countryName:Japan,,Sapporo,,,NKG,"Lukou International",Nanjing,,China,20,3602
countryName:Japan,,Osaka-Kansai,,,SZX,"Bao'an International",Shenzhen,,China,19,3538
countryName:Japan,,Nagoya,,,DTW,"Metropolitan Wayne County",Detroit,MI,"United States",9,3384
countryName:Japan,,Fukuoka,,,MFM,"Macau International",Macau,,Macau,19,3292
countryName:Japan,,Tokyo-Haneda,,,YYZ,"Lester B. Pearson Intl",Toronto,ON,Canada,1,3232
countryName:Japan,,Osaka-Kansai,,,XMN,"Gaoqi International",Xiamen,,China,13,3192
countryName:Japan,,Tokyo-Haneda,,,KOA,Keahole,Kona/Hawaii,HI,"United States",9,2988
countryName:Japan,,Osaka-Kansai,,,NOU,"La Tontouta",Noumea,,"New Caledonia",9,2926
countryName:Japan,,Tokyo-Narita,,,EWR,"Newark Intl",Newark,NJ,"United States",1,2736
countryName:Japan,,"Shizuoka City",,,URC,"Diwopu International",Urumqi,,China,9,2640
countryName:Japan,,Osaka-Kansai,,,WUH,"Tianhe International",Wuhan,,China,11,2634
countryName:Japan,,Tokyo-Narita,,,SVO,Sheremetyevo,Moscow-Sheremetyevo,CF,"Russian Federation",7,2400
countryName:Japan,,Tokyo-Narita,,,IST,Ataturk,Istanbul,,Turkey,2,2384
countryName:Japan,,Tokyo-Narita,,,BNE,"Brisbane Intl",Brisbane,QL,Australia,1,2376
countryName:Japan,,Tokyo-Narita,,,FCO,Fiumicino,"Rome-Da Vinci",,Italy,1,2344
countryName:Japan,,Osaka-Kansai,,,DAD,"Da Nang International","Da Nang",,Vietnam,9,2336
countryName:Japan,,Tokyo-Haneda,,,MSP,International,"Minneapolis/St. Paul",MN,"United States",1,2328
countryName:Japan,,Tokyo-Narita,,,ATL,"Hartsfield-Jackson ATL",Atlanta,GA,"United States",1,2328
countryName:Japan,,Osaka-Kansai,,,CTU,"Shuangliu International",Chengdu,,China,10,2276
countryName:Japan,,Tokyo-Narita,,,AUH,"Abu Dhabi Intl","Abu Dhabi",,"United Arab Emirates",1,2224
countryName:Japan,,Tokyo-Narita,,,BOM,"Mumbai (Chhatrapati Shivaji) International",Mumbai/Bombay,,India,1,2184
countryName:Japan,,Tokyo-Narita,,,BRU,"Brussels Airport",Brussels,,Belgium,1,2184
countryName:Japan,,Tokyo-Narita,,,PNH,International,"Phnom Penh",,Cambodia,1,2184
countryName:Japan,,Tokyo-Narita,,,SJC,"San Jose Municipal","San Jose",CA,"United States",1,2184
countryName:Japan,,Osaka-Kansai,,,FOC,"Changle International",Fuzhou,,China,9,2145
countryName:Japan,,Tokyo-Narita,,,DUS,"Duesseldorf International",Duesseldorf,,Germany,1,2128
countryName:Japan,,Tokyo-Narita,,,RGN,"Yangon International",Yangon,,Myanmar,1,1872
countryName:Japan,,Tokyo-Narita,,,ZRH,Zurich,Zurich,,Switzerland,1,1752
countryName:Japan,,Tokyo-Narita,,,DEN,"Denver International",Denver,CO,"United States",1,1752
countryName:Japan,,Tokyo-Narita,,,MXP,Malpensa,Milan-Malpensa,,Italy,1,1548
countryName:Japan,,Tokyo-Narita,,,BOS,"Logan International",Boston,MA,"United States",1,1544
countryName:Japan,,Tokyo-Narita,,,CPH,Kastrup,Copenhagen,,Denmark,1,1470
countryName:Japan,,Tokyo-Narita,,,SAN,"San Diego International Airport","San Diego",CA,"United States",1,1392
countryName:Japan,,Niigata,,,HRB,"Taiping International","Harbin, P. R. China",,China,7,1347
countryName:Japan,,Osaka-Kansai,,,WUX,"Sunan Shuofang",Wuxi,,China,1,1344
countryName:Japan,,Tokyo-Narita,,,SPN,"Saipan International",Saipan,TR,"United States",1,1320
countryName:Japan,,Osaka-Kansai,,,TNA,"Yaoqiang International",Jinan,,China,1,1232
countryName:Japan,,Tokyo-Narita,,,CMB,"Bandaranaike Intl",Colombo,,"Sri Lanka",1,1188
countryName:Japan,,Tokyo-Narita,,,MAD,"Adolfo Suarez-Barajas",Madrid,,Spain,1,1152
countryName:Japan,,Tokyo-Narita,,,PDX,"Portland Intl",Portland,OR,"United States",1,1085
countryName:Japan,,Osaka-Kansai,,,XIY,"Xianyang International",Xi'an,,China,5,1016
countryName:Japan,,Tokyo-Narita,,,WAW,Okecie,Warsaw,,Poland,1,1008
countryName:Japan,,Tokyo-Narita,,,YUL,"Pierre E. Trudeau Intl",Montreal-PET,QC,Canada,1,1004
countryName:Japan,,Tokyo-Narita,,,DME,Domodedovo,Moscow-Domodedovo,CF,"Russian Federation",1,870
countryName:Japan,,Tokyo-Narita,,,YYC,"Calgary Intl",Calgary,AB,Canada,2,844
countryName:Japan,,Osaka-Kansai,,,KWE,"Longdongbao International",Guiyang,,China,1,825
countryName:Japan,,Osaka-Kansai,,,CGO,"Xinzheng International",Zhengzhou,,China,4,825
countryName:Japan,,Tokyo-Narita,,,NAN,"Nadi International",Nadi,,Fiji,1,819
countryName:Japan,,Osaka-Kansai,,,CSX,"Huanghua International Airport",Changsha,,China,3,795
countryName:Japan,,Osaka-Kansai,,,CKG,"Jiangbei International",Chongqing,,China,1,720
countryName:Japan,,Nagoya,,,NGB,"Lishe International",Ningbo,,China,1,720
countryName:Japan,,Osaka-Kansai,,,YNT,"Penglai International",Yantai,,China,1,716
countryName:Japan,,Tokyo-Narita,,,ROR,"Palau International","Koror, Palau Island",,Palau,1,660
countryName:Japan,,"Shizuoka City",,,KCA,Quici,Kuqa,,China,1,610
countryName:Japan,,Sapporo,,,UUS,Yuzhno-Sakhalinsk,Yuzhno-Sakhalinsk,FF,"Russian Federation",7,608
countryName:Japan,,Tokyo-Narita,,,ULN,"Chinggis Khaan Intl",Ulaanbaatar,,Mongolia,1,596
countryName:Japan,,Tokyo-Narita,,,PPT,Faaa,Tahiti,,"French Polynesia",1,590
countryName:Japan,,Osaka-Kansai,,,YTY,Taizhou,Yangzhou,,China,3,540
countryName:Japan,,Tokyo-Narita,,,KHV,Novyy,Khabarovsk,FF,"Russian Federation",2,474
countryName:Japan,,Tokyo-Narita,,,POM,"Jackson Field","Port Moresby",,"Papua New Guinea",3,466
countryName:Japan,,Tokyo-Narita,,,TAS,"Tashkent-Vostochny International",Tashkent,,Uzbekistan,1,454
countryName:Japan,,Tokyo-Narita,,,CAI,"Cairo Intl",Cairo,,Egypt,1,364
countryName:Japan,,Osaka-Kansai,,,XUZ,Guanyin,Xuzhou,,China,1,338
countryName:Japan,,Osaka-Kansai,,,TNN,Tainan,Tainan,,Taiwan,1,330
countryName:Japan,,Tokyo-Narita,,,BKI,"Kota Kinabalu International","Kota Kinabalu",,Malaysia,1,318
countryName:Japan,,Okinawa,,,RMQ,Cingcyuangang,Taichung,,Taiwan,1,312
countryName:Japan,,Osaka-Kansai,,,NTG,Xingdong,Nantong,,China,1,310
